,comedian,comedianLabel,citizenshipLabel,ethnic_groupLabel,spouseLabel,children_number,birthdate,genderLabel
270,http://www.wikidata.org/entity/Q11534793,Q11534793,Japan,,,,,
271,http://www.wikidata.org/entity/Q11534978,Q11534978,Japan,,,,1978-12-28T00:00:00Z,male
272,http://www.wikidata.org/entity/Q11537370,Q11537370,Japan,,,,1972-09-18T00:00:00Z,male
273,http://www.wikidata.org/entity/Q11538196,Q11538196,Japan,,,,1986-04-10T00:00:00Z,female
274,http://www.wikidata.org/entity/Q11539120,Q11539120,Japan,,,,1978-10-10T00:00:00Z,
275,http://www.wikidata.org/entity/Q11540016,Q11540016,Japan,,,,1981-02-11T00:00:00Z,female
276,http://www.wikidata.org/entity/Q11540620,Q11540620,Japan,,,,1979-10-02T00:00:00Z,male
277,http://www.wikidata.org/entity/Q11551015,Q11551015,Japan,,,,1900-01-01T00:00:00Z,
278,http://www.wikidata.org/entity/Q11554134,Q11554134,Japan,,,,1976-09-19T00:00:00Z,male
279,http://www.wikidata.org/entity/Q11557115,Q11557115,Japan,Koreans in Japan,,,1988-10-29T00:00:00Z,female
280,http://www.wikidata.org/entity/Q11557294,Q11557294,Japan,,,,1973-12-20T00:00:00Z,male
281,http://www.wikidata.org/entity/Q11557443,Q11557443,Japan,,,,1985-09-07T00:00:00Z,female
282,http://www.wikidata.org/entity/Q11557525,Q11557525,Japan,,,,1973-09-18T00:00:00Z,male
283,http://www.wikidata.org/entity/Q11558801,Q11558801,Japan,,,,1949-11-29T00:00:00Z,female
284,http://www.wikidata.org/entity/Q11559117,Q11559117,,,,,,
285,http://www.wikidata.org/entity/Q11562164,Q11562164,,,,,1975-11-24T00:00:00Z,
286,http://www.wikidata.org/entity/Q11565039,Q11565039,Japan,,,,1925-01-01T00:00:00Z,male
287,http://www.wikidata.org/entity/Q11567427,Q11567427,Japan,,,,1974-05-18T00:00:00Z,female
288,http://www.wikidata.org/entity/Q11570477,Q11570477,Japan,,,,1951-06-11T00:00:00Z,male
289,http://www.wikidata.org/entity/Q11572494,Q11572494,Japan,,,,1864-06-05T00:00:00Z,
290,http://www.wikidata.org/entity/Q11574538,Q11574538,Japan,,,,1976-02-19T00:00:00Z,
291,http://www.wikidata.org/entity/Q11578343,Q11578343,Japan,,,,1985-02-06T00:00:00Z,male
292,http://www.wikidata.org/entity/Q11584272,Q11584272,Japan,,,,1984-06-18T00:00:00Z,male
293,http://www.wikidata.org/entity/Q11585219,Q11585219,Japan,,,,1986-11-16T00:00:00Z,male
294,http://www.wikidata.org/entity/Q11594925,Q11594925,,,,,1936-04-06T00:00:00Z,male
295,http://www.wikidata.org/entity/Q11595299,Q11595299,,,,,,male
296,http://www.wikidata.org/entity/Q11604519,Q11604519,Japan,,,,1993-01-07T00:00:00Z,male
297,http://www.wikidata.org/entity/Q11608938,Q11608938,Japan,,,,1969-05-01T00:00:00Z,male
298,http://www.wikidata.org/entity/Q11609299,Q11609299,Japan,,,,,female
299,http://www.wikidata.org/entity/Q11610556,Q11610556,Japan,,Fukudanji Katsura,,1942-03-27T00:00:00Z,female
300,http://www.wikidata.org/entity/Q11611439,Q11611439,Japan,,,,1995-04-01T00:00:00Z,
301,http://www.wikidata.org/entity/Q11612294,Q11612294,Japan,,,,1932-01-01T00:00:00Z,female
302,http://www.wikidata.org/entity/Q11614878,Q11614878,Japan,,,,1976-12-19T00:00:00Z,male
303,http://www.wikidata.org/entity/Q11615519,Q11615519,Japan,,,,1969-08-21T00:00:00Z,male
304,http://www.wikidata.org/entity/Q11617945,Q11617945,,,,,,male
305,http://www.wikidata.org/entity/Q11618541,Q11618541,Japan,,,,1888-01-01T00:00:00Z,
306,http://www.wikidata.org/entity/Q11628504,Q11628504,Japan,,,,1987-02-09T00:00:00Z,male
307,http://www.wikidata.org/entity/Q11628813,Q11628813,,,,,1937-09-10T00:00:00Z,male
308,http://www.wikidata.org/entity/Q11635163,Q11635163,Japan,,,,1970-09-07T00:00:00Z,male
309,http://www.wikidata.org/entity/Q11636291,Q11636291,Japan,,,,1984-06-26T00:00:00Z,female
310,http://www.wikidata.org/entity/Q11636315,Q11636315,Japan,,,,1982-03-21T00:00:00Z,
311,http://www.wikidata.org/entity/Q11644326,Q11644326,,,,,,male
312,http://www.wikidata.org/entity/Q11652399,Q11652399,Japan,,,,1980-01-15T00:00:00Z,male
313,http://www.wikidata.org/entity/Q11657350,Q11657350,,,,,1934-03-11T00:00:00Z,
314,http://www.wikidata.org/entity/Q11668027,Q11668027,,,,,1977-01-19T00:00:00Z,male
315,http://www.wikidata.org/entity/Q11671208,Q11671208,Japan,,,,1980-04-13T00:00:00Z,male
316,http://www.wikidata.org/entity/Q11672603,Q11672603,Japan,,,,1905-01-01T00:00:00Z,male
317,http://www.wikidata.org/entity/Q11677981,Q11677981,,,,,,
318,http://www.wikidata.org/entity/Q11764092,Q11764092,,Albanians,,,1941-12-01T00:00:00Z,male
319,http://www.wikidata.org/entity/Q12086729,Q12086729,Ukraine,,,,1954-02-11T00:00:00Z,male
320,http://www.wikidata.org/entity/Q12086729,Q12086729,Soviet Union,,,,1954-02-11T00:00:00Z,male
321,http://www.wikidata.org/entity/Q12097861,Q12097861,,,,,1925-01-02T00:00:00Z,male
322,http://www.wikidata.org/entity/Q12136415,Q12136415,Ukraine,,,,1956-01-01T00:00:00Z,male
323,http://www.wikidata.org/entity/Q12136415,Q12136415,Soviet Union,,,,1956-01-01T00:00:00Z,male
324,http://www.wikidata.org/entity/Q12149101,Q12149101,Ukraine,,,,1873-01-01T00:00:00Z,male
325,http://www.wikidata.org/entity/Q12154856,Q12154856,,,,,1917-05-09T00:00:00Z,male
326,http://www.wikidata.org/entity/Q12177983,Q12177983,Abbasid Caliphate,,,,0800-01-01T00:00:00Z,male
327,http://www.wikidata.org/entity/Q12177983,Q12177983,Umayyad Caliphate,,,,0800-01-01T00:00:00Z,male
328,http://www.wikidata.org/entity/Q12181767,Q12181767,,,,,1984-04-02T00:00:00Z,male
329,http://www.wikidata.org/entity/Q12217527,Q12217527,Egypt,,,,,male
330,http://www.wikidata.org/entity/Q12223198,Q12223198,Morocco,,,,1983-01-01T00:00:00Z,male
331,http://www.wikidata.org/entity/Q12248056,Q12248056,,,,,1957-01-01T00:00:00Z,male
332,http://www.wikidata.org/entity/Q12355760,Q12355760,Romania,,,,1974-05-22T00:00:00Z,male
333,http://www.wikidata.org/entity/Q12374692,Q12374692,,,,,1989-01-01T00:00:00Z,male
334,http://www.wikidata.org/entity/Q12375363,Q12375363,,,,,,male
335,http://www.wikidata.org/entity/Q12403480,Q12403480,Israel,,Sima Ella,,1942-05-12T00:00:00Z,male
336,http://www.wikidata.org/entity/Q12404623,Q12404623,Israel,,,,1982-07-16T00:00:00Z,male
337,http://www.wikidata.org/entity/Q12405780,Q12405780,,,,,,
338,http://www.wikidata.org/entity/Q12582931,Q12582931,South Korea,,,,1974-08-27T00:00:00Z,male
339,http://www.wikidata.org/entity/Q12584207,Q12584207,South Korea,,Im Ji-eun,,1972-04-18T00:00:00Z,male
340,http://www.wikidata.org/entity/Q12584840,Q12584840,South Korea,,,,1928-11-22T00:00:00Z,male
341,http://www.wikidata.org/entity/Q12584888,Q12584888,South Korea,,,,1982-02-19T00:00:00Z,male
342,http://www.wikidata.org/entity/Q12586056,Q12586056,South Korea,,,,1950-01-01T00:00:00Z,female
343,http://www.wikidata.org/entity/Q12586075,Q12586075,South Korea,,,,1988-10-16T00:00:00Z,female
344,http://www.wikidata.org/entity/Q12586910,Q12586910,South Korea,,,,1969-01-05T00:00:00Z,male
345,http://www.wikidata.org/entity/Q12586924,Q12586924,South Korea,,,,1983-04-26T00:00:00Z,male
346,http://www.wikidata.org/entity/Q12587057,Q12587057,South Korea,,,,1981-06-05T00:00:00Z,male
347,http://www.wikidata.org/entity/Q12587133,Q12587133,South Korea,,,,1979-08-19T00:00:00Z,
348,http://www.wikidata.org/entity/Q12587332,Q12587332,South Korea,,,,1960-03-20T00:00:00Z,
349,http://www.wikidata.org/entity/Q12587739,Q12587739,South Korea,,,,1984-06-14T00:00:00Z,male
350,http://www.wikidata.org/entity/Q12587847,Q12587847,South Korea,,,,1987-03-25T00:00:00Z,male
351,http://www.wikidata.org/entity/Q12588018,Q12588018,South Korea,,,,1981-10-13T00:00:00Z,male
352,http://www.wikidata.org/entity/Q12588349,Q12588349,South Korea,,,,1960-08-25T00:00:00Z,male
353,http://www.wikidata.org/entity/Q12588453,Q12588453,South Korea,,,,1982-07-31T00:00:00Z,
354,http://www.wikidata.org/entity/Q12588487,Q12588487,South Korea,,,,1978-05-26T00:00:00Z,male
355,http://www.wikidata.org/entity/Q12588491,Q12588491,South Korea,,,,1979-08-17T00:00:00Z,male
356,http://www.wikidata.org/entity/Q12588539,Q12588539,South Korea,,,,1961-01-15T00:00:00Z,male
357,http://www.wikidata.org/entity/Q12588566,Q12588566,South Korea,,,,1959-05-05T00:00:00Z,male
358,http://www.wikidata.org/entity/Q12588605,Q12588605,South Korea,,,,1983-09-20T00:00:00Z,male
359,http://www.wikidata.org/entity/Q12588647,Q12588647,South Korea,,,,1963-02-28T00:00:00Z,male
360,http://www.wikidata.org/entity/Q12588666,Q12588666,South Korea,,,,1959-05-08T00:00:00Z,male
361,http://www.wikidata.org/entity/Q12588829,Q12588829,South Korea,,,,1981-12-25T00:00:00Z,male
362,http://www.wikidata.org/entity/Q12588884,Q12588884,South Korea,,,,1979-03-27T00:00:00Z,
363,http://www.wikidata.org/entity/Q12588939,Q12588939,South Korea,,,,1957-10-04T00:00:00Z,
364,http://www.wikidata.org/entity/Q12588977,Q12588977,South Korea,,,,1984-01-20T00:00:00Z,male
365,http://www.wikidata.org/entity/Q12589062,Q12589062,South Korea,,,,1978-11-27T00:00:00Z,male
366,http://www.wikidata.org/entity/Q12589071,Q12589071,South Korea,,,,1985-01-03T00:00:00Z,
367,http://www.wikidata.org/entity/Q12589105,Q12589105,South Korea,,,,1982-04-21T00:00:00Z,
368,http://www.wikidata.org/entity/Q12589126,Q12589126,South Korea,,,,1954-08-25T00:00:00Z,male
369,http://www.wikidata.org/entity/Q12589154,Q12589154,South Korea,,,,1978-09-22T00:00:00Z,
370,http://www.wikidata.org/entity/Q12589156,Q12589156,South Korea,,,,1972-06-02T00:00:00Z,male
371,http://www.wikidata.org/entity/Q12589274,Q12589274,South Korea,,,,1981-02-12T00:00:00Z,male
372,http://www.wikidata.org/entity/Q12589275,Q12589275,South Korea,,,,1981-04-25T00:00:00Z,female
373,http://www.wikidata.org/entity/Q12594262,Q12594262,South Korea,,,,1983-02-01T00:00:00Z,
374,http://www.wikidata.org/entity/Q12594272,Q12594272,South Korea,,,,1986-09-04T00:00:00Z,
375,http://www.wikidata.org/entity/Q12594309,Q12594309,South Korea,,,,1980-10-18T00:00:00Z,male
376,http://www.wikidata.org/entity/Q12595685,Q12595685,South Korea,,,,1984-10-28T00:00:00Z,
377,http://www.wikidata.org/entity/Q12596781,Q12596781,South Korea,,,,1990-06-13T00:00:00Z,female
378,http://www.wikidata.org/entity/Q12597268,Q12597268,South Korea,,,,1982-10-12T00:00:00Z,
379,http://www.wikidata.org/entity/Q12597659,Q12597659,South Korea,,,,1959-12-13T00:00:00Z,male
380,http://www.wikidata.org/entity/Q12597694,Q12597694,South Korea,,,,1972-03-13T00:00:00Z,male
381,http://www.wikidata.org/entity/Q12597732,Q12597732,South Korea,,,,1939-02-06T00:00:00Z,male
382,http://www.wikidata.org/entity/Q12598173,Q12598173,South Korea,,,,1979-08-23T00:00:00Z,male
383,http://www.wikidata.org/entity/Q12598192,Q12598192,South Korea,,,,1976-01-16T00:00:00Z,male
384,http://www.wikidata.org/entity/Q12600850,Q12600850,South Korea,,,,1979-08-28T00:00:00Z,
385,http://www.wikidata.org/entity/Q12601009,Q12601009,South Korea,,,,1964-03-30T00:00:00Z,male
386,http://www.wikidata.org/entity/Q12601055,Q12601055,South Korea,,,,1928-08-25T00:00:00Z,male
387,http://www.wikidata.org/entity/Q12601538,Q12601538,South Korea,,,,1969-08-14T00:00:00Z,female
388,http://www.wikidata.org/entity/Q12602069,Q12602069,South Korea,,,,1987-11-06T00:00:00Z,female
389,http://www.wikidata.org/entity/Q12602683,Q12602683,South Korea,,,,1979-07-08T00:00:00Z,female
390,http://www.wikidata.org/entity/Q12602942,Q12602942,South Korea,,,,1946-01-01T00:00:00Z,male
391,http://www.wikidata.org/entity/Q12604094,Q12604094,South Korea,,,,1984-09-04T00:00:00Z,female
392,http://www.wikidata.org/entity/Q12604571,Q12604571,South Korea,,,,1982-03-01T00:00:00Z,
393,http://www.wikidata.org/entity/Q12604933,Q12604933,South Korea,,,,1980-04-30T00:00:00Z,female
394,http://www.wikidata.org/entity/Q12605696,Q12605696,South Korea,,,,1978-09-03T00:00:00Z,male
395,http://www.wikidata.org/entity/Q12605780,Q12605780,South Korea,,,,1982-10-16T00:00:00Z,
396,http://www.wikidata.org/entity/Q12605790,Q12605790,South Korea,,,,1979-07-17T00:00:00Z,
397,http://www.wikidata.org/entity/Q12606279,Q12606279,South Korea,,,,1979-02-22T00:00:00Z,male
398,http://www.wikidata.org/entity/Q12606281,Q12606281,South Korea,,,,1921-01-01T00:00:00Z,
399,http://www.wikidata.org/entity/Q12606337,Q12606337,South Korea,,,,1968-02-13T00:00:00Z,
400,http://www.wikidata.org/entity/Q12606463,Q12606463,South Korea,,,,1985-01-11T00:00:00Z,female
401,http://www.wikidata.org/entity/Q12606638,Q12606638,South Korea,,,,1953-08-08T00:00:00Z,male
402,http://www.wikidata.org/entity/Q12607235,Q12607235,South Korea,,,,1970-12-06T00:00:00Z,male
403,http://www.wikidata.org/entity/Q12607755,Q12607755,South Korea,,,,1984-04-28T00:00:00Z,female
404,http://www.wikidata.org/entity/Q12608024,Q12608024,South Korea,,,,1984-01-23T00:00:00Z,
405,http://www.wikidata.org/entity/Q12608035,Q12608035,South Korea,,,,1956-02-26T00:00:00Z,
406,http://www.wikidata.org/entity/Q12608052,Q12608052,South Korea,,,,1976-10-28T00:00:00Z,
407,http://www.wikidata.org/entity/Q12608072,Q12608072,South Korea,,,,1979-04-18T00:00:00Z,male
408,http://www.wikidata.org/entity/Q12609779,Q12609779,South Korea,,,,1979-10-09T00:00:00Z,male
409,http://www.wikidata.org/entity/Q12609819,Q12609819,South Korea,,,,1981-05-25T00:00:00Z,male
410,http://www.wikidata.org/entity/Q12610314,Q12610314,South Korea,,,,1976-11-10T00:00:00Z,male
411,http://www.wikidata.org/entity/Q12610906,Q12610906,South Korea,,,,1964-11-18T00:00:00Z,female
412,http://www.wikidata.org/entity/Q12610967,Q12610967,South Korea,,,,1980-04-20T00:00:00Z,male
413,http://www.wikidata.org/entity/Q12611579,Q12611579,South Korea,,Park Mi-sun,,1963-08-05T00:00:00Z,male
414,http://www.wikidata.org/entity/Q12611619,Q12611619,South Korea,,,,1983-10-14T00:00:00Z,male
415,http://www.wikidata.org/entity/Q12611673,Q12611673,South Korea,,,,1945-11-15T00:00:00Z,male
416,http://www.wikidata.org/entity/Q12611715,Q12611715,South Korea,,,,1982-08-05T00:00:00Z,male
417,http://www.wikidata.org/entity/Q12611770,Q12611770,South Korea,,,,1981-05-02T00:00:00Z,
418,http://www.wikidata.org/entity/Q12611775,Q12611775,South Korea,,,,1959-12-25T00:00:00Z,female
419,http://www.wikidata.org/entity/Q12612000,Q12612000,South Korea,,,,1953-01-16T00:00:00Z,male
420,http://www.wikidata.org/entity/Q12612506,Q12612506,South Korea,,,,1959-03-16T00:00:00Z,male
421,http://www.wikidata.org/entity/Q12612518,Q12612518,South Korea,,,,1976-11-14T00:00:00Z,
422,http://www.wikidata.org/entity/Q12612532,Q12612532,South Korea,,,,1974-05-21T00:00:00Z,male
423,http://www.wikidata.org/entity/Q12612699,Q12612699,South Korea,,,,1982-09-02T00:00:00Z,male
424,http://www.wikidata.org/entity/Q12612778,Q12612778,South Korea,,,,1982-11-13T00:00:00Z,female
425,http://www.wikidata.org/entity/Q12612858,Q12612858,South Korea,,,,1969-12-27T00:00:00Z,
426,http://www.wikidata.org/entity/Q12612932,Q12612932,South Korea,,,,1974-11-04T00:00:00Z,
427,http://www.wikidata.org/entity/Q12612951,Q12612951,South Korea,,,,,
428,http://www.wikidata.org/entity/Q12614430,Q12614430,South Korea,,,,1957-09-29T00:00:00Z,male
429,http://www.wikidata.org/entity/Q12614799,Q12614799,South Korea,,,,1983-01-07T00:00:00Z,female
430,http://www.wikidata.org/entity/Q12615213,Q12615213,South Korea,,,,1972-07-01T00:00:00Z,female
431,http://www.wikidata.org/entity/Q12615231,Q12615231,South Korea,,,,1949-01-28T00:00:00Z,male
432,http://www.wikidata.org/entity/Q12615389,Q12615389,South Korea,,,,1980-02-12T00:00:00Z,
433,http://www.wikidata.org/entity/Q12615451,Q12615451,South Korea,,,,1980-09-03T00:00:00Z,female
434,http://www.wikidata.org/entity/Q12615574,Q12615574,South Korea,,,,1958-04-03T00:00:00Z,
435,http://www.wikidata.org/entity/Q12615613,Q12615613,South Korea,,,,1986-12-09T00:00:00Z,
436,http://www.wikidata.org/entity/Q12615790,Q12615790,South Korea,,,,1982-09-06T00:00:00Z,male
437,http://www.wikidata.org/entity/Q12616047,Q12616047,South Korea,,,,1983-04-24T00:00:00Z,male
438,http://www.wikidata.org/entity/Q12616133,Q12616133,South Korea,,,,1986-05-19T00:00:00Z,male
439,http://www.wikidata.org/entity/Q12616923,Q12616923,South Korea,,,,1970-03-02T00:00:00Z,
440,http://www.wikidata.org/entity/Q12617156,Q12617156,South Korea,,,,1980-06-22T00:00:00Z,
441,http://www.wikidata.org/entity/Q12618895,Q12618895,South Korea,,,,1985-08-05T00:00:00Z,female
442,http://www.wikidata.org/entity/Q12619474,Q12619474,South Korea,,,,1975-03-15T00:00:00Z,
443,http://www.wikidata.org/entity/Q12619565,Q12619565,South Korea,,,,1958-01-18T00:00:00Z,male
444,http://www.wikidata.org/entity/Q12619689,Q12619689,South Korea,,,,1954-07-15T00:00:00Z,male
445,http://www.wikidata.org/entity/Q12622020,Q12622020,South Korea,,,,1967-07-07T00:00:00Z,male
446,http://www.wikidata.org/entity/Q12623990,Q12623990,South Korea,,,,1984-05-05T00:00:00Z,
447,http://www.wikidata.org/entity/Q12624150,Q12624150,South Korea,,,,1986-09-04T00:00:00Z,male
448,http://www.wikidata.org/entity/Q12624480,Q12624480,South Korea,,,,1984-02-17T00:00:00Z,female
449,http://www.wikidata.org/entity/Q12624823,Q12624823,South Korea,,,,1982-02-06T00:00:00Z,female
450,http://www.wikidata.org/entity/Q12624824,Q12624824,South Korea,,,,1986-02-11T00:00:00Z,
451,http://www.wikidata.org/entity/Q12624855,Q12624855,South Korea,,,,1984-11-15T00:00:00Z,female
452,http://www.wikidata.org/entity/Q12625316,Q12625316,South Korea,,,,1979-10-04T00:00:00Z,male
453,http://www.wikidata.org/entity/Q12625342,Q12625342,South Korea,,,,1991-09-14T00:00:00Z,female
454,http://www.wikidata.org/entity/Q12625355,Q12625355,South Korea,,,,1984-08-14T00:00:00Z,
455,http://www.wikidata.org/entity/Q12625421,Q12625421,South Korea,,,,1957-01-17T00:00:00Z,male
456,http://www.wikidata.org/entity/Q12625470,Q12625470,South Korea,,,,1980-08-12T00:00:00Z,male
457,http://www.wikidata.org/entity/Q12625788,Q12625788,South Korea,,,,1963-12-07T00:00:00Z,male
458,http://www.wikidata.org/entity/Q12625901,Q12625901,South Korea,,,,1982-09-25T00:00:00Z,male
459,http://www.wikidata.org/entity/Q12822922,Q12822922,Soviet Union,,,,1955-08-25T00:00:00Z,male
460,http://www.wikidata.org/entity/Q12875384,Q12875384,Greece,,,,1977-08-03T00:00:00Z,male
461,http://www.wikidata.org/entity/Q12878391,Q12878391,Greece,,,,1869-01-01T00:00:00Z,male
462,http://www.wikidata.org/entity/Q12881956,Q12881956,Greece,,,,1938-01-01T00:00:00Z,female
463,http://www.wikidata.org/entity/Q12885272,Q12885272,Greece,,,,1914-01-01T00:00:00Z,female
464,http://www.wikidata.org/entity/Q12969217,Q12969217,South Korea,,,,1976-11-18T00:00:00Z,
465,http://www.wikidata.org/entity/Q12983131,Q12983131,,,,,2000-01-01T00:00:00Z,male
466,http://www.wikidata.org/entity/Q12987926,Q12987926,,,,,2000-01-01T00:00:00Z,male
467,http://www.wikidata.org/entity/Q13000701,Q13000701,,,,,1913-01-01T00:00:00Z,
468,http://www.wikidata.org/entity/Q13014281,Q13014281,Thailand,,,,1950-01-01T00:00:00Z,
469,http://www.wikidata.org/entity/Q13022630,Q13022630,,,,,1960-01-01T00:00:00Z,male
470,http://www.wikidata.org/entity/Q13025982,Q13025982,,,,,1937-01-01T00:00:00Z,male
471,http://www.wikidata.org/entity/Q13030407,Q13030407,Belarus,,,,1928-01-31T00:00:00Z,male
472,http://www.wikidata.org/entity/Q13030842,Q13030842,,,,,1906-02-15T00:00:00Z,male
473,http://www.wikidata.org/entity/Q13033247,Q13033247,,,,,1749-01-01T00:00:00Z,male
474,http://www.wikidata.org/entity/Q13039685,Q13039685,,Albanians,,,1939-01-01T00:00:00Z,
475,http://www.wikidata.org/entity/Q13041499,Q13041499,,Albanians,,,1927-01-01T00:00:00Z,male
476,http://www.wikidata.org/entity/Q13043484,Q13043484,,Albanians,,,,male
477,http://www.wikidata.org/entity/Q13196087,Q13196087,,,,,1956-01-01T00:00:00Z,male
478,http://www.wikidata.org/entity/Q13956855,Q13956855,South Korea,,,,1986-11-01T00:00:00Z,male
479,http://www.wikidata.org/entity/Q13957132,Q13957132,South Korea,,,,1982-11-23T00:00:00Z,male
480,http://www.wikidata.org/entity/Q13957136,Q13957136,South Korea,,,,1984-12-26T00:00:00Z,
481,http://www.wikidata.org/entity/Q13957144,Q13957144,South Korea,,,,1985-11-21T00:00:00Z,female
482,http://www.wikidata.org/entity/Q13958303,Q13958303,South Korea,,,,1979-12-23T00:00:00Z,
483,http://www.wikidata.org/entity/Q13958582,Q13958582,South Korea,,,,1986-10-15T00:00:00Z,male
484,http://www.wikidata.org/entity/Q13958588,Q13958588,South Korea,,,,1983-12-23T00:00:00Z,female
485,http://www.wikidata.org/entity/Q13958593,Q13958593,South Korea,,,,1991-07-08T00:00:00Z,
486,http://www.wikidata.org/entity/Q13958598,Q13958598,South Korea,,,,1981-08-17T00:00:00Z,male
487,http://www.wikidata.org/entity/Q13958607,Q13958607,South Korea,,,,1985-04-02T00:00:00Z,female
488,http://www.wikidata.org/entity/Q13958628,Q13958628,South Korea,,,,1985-06-04T00:00:00Z,
489,http://www.wikidata.org/entity/Q13958629,Q13958629,South Korea,,,,1987-07-24T00:00:00Z,
490,http://www.wikidata.org/entity/Q13958630,Q13958630,South Korea,,,,1984-06-17T00:00:00Z,male
491,http://www.wikidata.org/entity/Q14943050,Q14943050,South Korea,,,,1983-06-24T00:00:00Z,male
492,http://www.wikidata.org/entity/Q15303842,Q15303842,South Korea,,,,1966-06-14T00:00:00Z,male
493,http://www.wikidata.org/entity/Q15621906,Q15621906,Russia,,,,1929-03-16T00:00:00Z,male
494,http://www.wikidata.org/entity/Q15621906,Q15621906,Soviet Union,,,,1929-03-16T00:00:00Z,male
495,http://www.wikidata.org/entity/Q15720404,Q15720404,Russian Empire,,,,1839-01-01T00:00:00Z,male
496,http://www.wikidata.org/entity/Q15929542,Q15929542,,,,,1944-01-30T00:00:00Z,male
